team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Burundi National Team,Burundi,2023,Burundi,2,0,2,0,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0,0,0,124,3,5,-2,8,0,8,0,3,0,5,0,-2,60,0,60,36,0,36,0,0,0,2,0,2,0,0,0,0,0,0,12,0,12,6,0,6,47,0,47,17,0,17,11,0,11,6,0,6,0,0,0,0,0,0,3,0,3,-3,0,-3,0,0,0,1,0,1,1,0,1,0.5,0,0.5,4,0,4,1.5,0,1.5,2.5,0,2.5,1.5,0,1.5,0,0,0,1.5,0,1.5,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,1,1,1,0,0,0,1,1,1,50,50,50,0,0,0,50,50,50,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,1,0,1,50,0,50,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,6.00,0.00,6.00,3,0,3.00,100,50,50,50,50,50,0,0,0.74,0.00,1.24,0.74,0.00,1.24,150,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,50,0,50,50,0,50,0
Mongolia National Team,Mongolia,2023,Mongolia,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,153,1,6,-5,7,0,7,0,1,0,6,0,-5,90,0,90,15,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,82,0,82,3,0,3,3,0,3,0,0,0,9,0,9,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7,0,7,1,0,1,6,0,6,2,0,2,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,1,0,1.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,200,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,100,0,100,0
Brazil National Team,Brazil,2023,Brazil,3,2,1,0,1,1,0,0,0,0,2,1,1,1,1.5,0,0,0,0,104,7,7,0,14,11,3,6,1,5,2,1,-1,39,30,90,39,36,45,0,0,0,3,2,1,0,0,0,2,2,0,12,7,5,6,5,1,58,60,54,33,23,10,20,15,5,13,8,5,46,24,22,3,3,0,3,2,1,0,1,-1,1,1,0,1,1,0,1,0,1,1.33,2,0,4.67,5.5,3,2.33,3,1,2.33,2.5,2,2,2.5,1,1,1.5,0,1,1,1,3,3,3,2,2,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,100,100,100,67,67,33,100,100,100,100,100,50,100,100,100,0,0,0,0,0,0,33,33,67,0,0,0,0,0,50,0,0,0,100,100,100,3,2,1,2,2,1,1,0,0,100,67,33,100,100,50,100,0,0,33,50,0,11,0,0,0,100,100,100,0,0,0,67,100,0,0,0,0,0,0,0,1,0,1,33,0,100,2,2,0,67,100,0,33,50,0,33,50,0,33,0,100,4.00,3.50,5.00,2,2.5,1.00,33,0,0,0,0,0,0,0,1.47,1.54,1.33,1.06,1.09,1.00,167,0,1,2,0,1,1,1,0,1,0,0,2,1,0,2,0,1,1,0,0,0,67,50,100,0
Azerbaijan National Team,Azerbaijan,2023,Azerbaijan,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,108,2,1,1,3,3,0,2,0,1,0,1,0,45,45,0,90,90,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,54,54,0,8,8,0,4,4,0,4,4,0,8,8,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0,3,3,0,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0,0,0,100,100,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,2.00,2.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.08,1.08,0.00,0.61,1.61,0.00,100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Malaysia National Team,Malaysia,2023,Malaysia,8,7,1,0,5,5,0,2,1,1,1,1,0,2.13,2.29,1,0,0,0,2,24,8,16,32,30,2,23,1,7,1,16,0,30,27,90,90,90,90,3,3,0,4,3,1,1,1,0,5,4,1,38,36,2,2,1,1,50,52,33,124,116,8,65,62,3,59,54,5,8,0,8,10,9,1,4,3,1,6,6,0,5,5,0,1,0,1,1,1,0,2.29,2.5,1,4,4.29,2,3,3.29,1,1,1,1,2,2,2,1.43,1.5,1,0.57,0.5,1,8,7,4,4,3,2,7,6,4,4,3,2,1,1,0,0,0,0,0,1,4,4,5,6,0,1,3,3,4,5,0,0,1,1,1,1,100,88,50,50,38,25,100,86,57,57,43,29,100,100,0,0,0,0,0,12,50,50,62,75,0,14,43,43,57,71,0,0,100,100,100,100,7,4,2,6,3,2,1,1,0,100,57,29,100,50,33,100,100,0,63,71,0,0,38,43,0,50,43,100,13,14,0,63,57,100,3,3,0,43,50,0,1,1,0,14,17,0,3,2,1,43,33,100,71,83,0,14,0,100,14,17,0,6.33,7.20,2.00,1,1,1.00,100,67,50,50,50,33,33,33,2.14,2.34,0.94,1.12,1.08,1.41,175,1,3,1,1,4,3,4,2,3,0,2,0,1,1,1,0,0,1,25,14,100,13,14,0,0
Turkmenistan National Team,Turkmenistan,2023,Turkmenistan,3,0,3,0,0,0,0,1,0,1,2,0,2,0.33,0,0.33,0,0,0,131,1,4,-3,5,0,5,0,1,0,4,0,-3,273,0,273,68,0,68,0,0,0,1,0,1,2,0,2,0,0,0,14,0,14,2,0,2,50,0,50,36,0,36,13,0,13,23,0,23,0,0,0,1,0,1,3,0,3,-2,0,-2,0,0,0,1,0,1,2,0,2,0.33,0,0.33,1.67,0,1.67,0.33,0,0.33,1.33,0,1.33,1.33,0,1.33,0.33,0,0.33,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,3,3,3,3,0,0,0,0,0,0,0,1,3,3,3,3,100,67,0,0,0,0,0,0,0,0,0,0,100,67,0,0,0,0,0,33,100,100,100,100,0,0,0,0,0,0,0,33,100,100,100,100,3,1,0,0,0,0,3,1,0,100,33,0,0,0,0,100,33,0,0,0,0,0,0,0,0,33,0,33,67,0,67,0,0,0,0,0,0,0,0,0,2,0,2,67,0,67,1,0,1,33,0,33,0,0,0,33,0,33,67,0,67,4.67,0.00,4.67,2,0,2.00,67,67,67,33,33,33,33,33,1.05,0.00,1.38,1.02,0.00,1.35,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,33,0,33,67,0,67,0
Barbados National Team,Barbados,2023,Barbados,3,0,3,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,87,5,5,0,10,0,10,0,5,0,5,0,0,54,0,54,54,0,54,0,0,0,3,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,3.33,0,3.33,1.67,0,1.67,1.67,0,1.67,1.33,0,1.33,0.67,0,0.67,0.67,0,0.67,3,3,2,2,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,1,1,3,3,100,100,67,67,0,0,0,0,0,0,0,0,100,100,67,67,0,0,0,0,33,33,100,100,0,0,0,0,0,0,0,0,33,33,100,100,2,2,0,0,0,0,2,2,0,67,67,0,0,0,0,67,67,0,0,0,0,0,0,0,0,100,0,100,0,0,0,67,0,67,1,0,1,33,0,33,1,0,1,33,0,33,2,0,2,67,0,67,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,67,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,1,2,100,0,100,0,0,0,0
Grenada National Team,Grenada,2023,Grenada,3,3,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,90,5,5,0,10,10,0,5,0,5,0,0,0,54,54,0,54,54,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,3.33,3.33,0,1.67,1.67,0,1.67,1.67,0,1.33,1.33,0,0.67,0.67,0,0.67,0.67,0,3,3,2,2,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,1,1,3,3,0,0,0,0,0,0,100,100,67,67,0,0,100,100,67,67,0,0,0,0,0,0,0,0,0,0,33,33,100,100,0,0,33,33,100,100,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,67,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,1,1,0,33,33,0,1,1,0,33,33,0,2,2,0,67,67,0,0,0,0,100,100,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,67,0,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0,1,2,100,100,0,0,0,0,0
Bahrain National Team,Bahrain,2023,Bahrain,6,6,0,0,3,3,0,1,1,0,2,2,0,1.67,1.67,0,0,0,0,19,7,6,1,13,13,0,7,0,6,0,1,0,77,77,0,90,90,0,3,3,0,3,3,0,0,0,0,4,4,0,34,34,0,0,0,0,54,54,0,71,71,0,34,34,0,37,37,0,0,0,0,3,3,0,2,2,0,1,1,0,2,2,0,3,3,0,1,1,0,1.5,1.5,0,2.17,2.17,0,1.17,1.17,0,1,1,0,0.83,0.83,0,0.5,0.5,0,0.33,0.33,0,6,4,2,1,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,2,4,5,6,6,0,2,4,5,6,6,0,0,0,0,0,0,100,67,33,17,0,0,100,67,33,17,0,0,0,0,0,0,0,0,0,33,67,83,100,100,0,33,67,83,100,100,0,0,0,0,0,0,4,1,0,4,1,0,0,0,0,67,17,0,67,17,0,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,67,67,0,4,4,0,67,67,0,3,3,0,50,50,0,1,1,0,17,17,0,33,33,0,50,50,0,17,17,0,6.80,6.80,0.00,0,0,0.00,80,80,60,40,20,20,20,20,1.74,1.94,0.00,0.90,1.10,0.00,67,0,2,0,0,1,1,0,1,2,1,0,1,0,0,3,1,0,0,17,17,0,33,33,0,20
Palestine National Team,Palestine,2023,Palestine,5,0,5,0,1,0,1,1,0,1,3,0,3,0.8,0,0.8,0,0,0,81,3,7,-4,10,0,10,0,3,0,7,0,-4,150,0,150,64,0,64,1,0,1,2,0,2,3,0,3,2,0,2,14,0,14,3,0,3,42,0,42,38,0,38,14,0,14,24,0,24,15,0,15,1,0,1,3,0,3,-2,0,-2,0,0,0,3,0,3,2,0,2,0.6,0,0.6,2,0,2,0.6,0,0.6,1.4,0,1.4,0.8,0,0.8,0.2,0,0.2,0.6,0,0.6,4,4,2,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,1,1,3,5,5,5,0,0,0,0,0,0,1,1,3,5,5,5,80,80,40,0,0,0,0,0,0,0,0,0,80,80,40,0,0,0,20,20,60,100,100,100,0,0,0,0,0,0,20,20,60,100,100,100,2,1,1,0,0,0,2,1,1,40,20,20,0,0,0,40,20,20,20,0,20,0,20,0,20,40,0,40,60,0,60,40,0,40,3,0,3,60,0,60,4,0,4,80,0,80,1,0,1,20,0,20,0,0,0,60,0,60,40,0,40,3.50,0.00,3.50,1.5,0,1.50,100,75,50,50,50,50,25,25,0.82,0.00,1.15,1.06,0.00,1.39,60,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,2,1,1,20,0,20,60,0,60,25
England National Team,England,2023,England,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,55,4,1,3,5,1,4,1,3,0,1,1,2,45,90,30,180,0,90,1,1,0,1,0,1,0,0,0,2,1,1,12,7,5,4,2,2,64,67,60,18,7,11,10,4,6,8,3,5,20,8,12,2,0,2,0,0,0,2,0,2,1,0,1,1,1,0,0,0,0,2,1,3,2.5,1,4,2,1,3,0.5,0,1,1,0,2,1,0,2,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,1,0,0,0,0,1,1,100,50,50,50,0,0,100,0,0,0,0,0,100,100,100,100,0,0,0,50,50,50,100,100,0,100,100,100,100,100,0,0,0,0,100,100,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,100,100,0,100,100,100,25,50,100,0,50,0,100,0,0,0,100,100,100,2,1,1,100,100,100,1,1,0,50,100,0,0,0,0,0,0,0,50,0,100,50,100,0,0,0,0,6.00,7.00,5.00,2,2,2.00,50,50,50,50,50,50,50,50,1.21,1.02,1.38,1.05,1.49,0.61,100,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50
Australia National Team,Australia,2023,Australia,6,3,3,0,2,2,0,1,0,1,3,1,2,1.17,2,0.33,0,0,0,42,8,8,0,16,9,7,6,2,3,5,3,-3,68,45,134,68,90,54,1,1,0,3,2,1,2,0,2,4,3,1,21,7,14,7,1,6,42,48,36,53,29,24,27,16,11,26,13,13,72,38,34,5,4,1,2,1,1,3,3,0,4,3,1,1,0,1,1,0,1,2.17,3,1.33,2.67,3,2.33,1.33,2,0.67,1.33,1,1.67,1.17,1.67,0.67,0.83,1.33,0.33,0.33,0.33,0.33,6,5,3,2,0,0,3,3,2,1,0,0,3,2,1,1,0,0,0,1,3,4,6,6,0,0,1,2,3,3,0,1,2,2,3,3,100,83,50,33,0,0,100,100,67,33,0,0,100,67,33,33,0,0,0,17,50,67,100,100,0,0,33,67,100,100,0,33,67,67,100,100,5,1,1,3,1,1,2,0,0,83,17,17,100,33,33,67,0,0,33,67,0,38,17,33,0,50,67,33,33,0,67,67,100,33,4,2,2,67,67,67,2,0,2,33,0,67,1,1,0,17,33,0,67,100,33,17,0,33,17,0,33,3.50,2.33,4.67,1.17,0.33,2.00,67,67,67,50,33,17,17,17,1.12,1.23,1.01,1.33,1.40,1.25,33,0,4,0,1,0,0,1,1,1,1,0,1,0,0,2,3,0,1,17,0,33,50,33,67,17
Syria National Team,Syria,2023,Syria,6,2,4,0,2,1,1,1,0,1,3,1,2,1.17,1.5,1,0,0,0,39,7,7,0,14,7,7,4,3,3,4,1,-1,77,45,120,77,60,90,1,0,1,3,2,1,2,0,2,3,2,1,10,4,6,5,2,3,48,50,45,27,18,9,17,13,4,10,5,5,15,9,6,2,2,0,4,3,1,-2,-1,-1,0,0,0,3,1,2,2,1,1,0.6,0.5,0.67,2.33,3.5,1.75,1.17,2,0.75,1.17,1.5,1,1.2,2.5,0.33,0.4,1,0,0.8,1.5,0.33,6,3,3,2,0,0,2,2,2,1,0,0,4,1,1,1,0,0,0,3,3,4,6,6,0,0,0,1,2,2,0,3,3,3,4,4,100,50,50,33,0,0,100,100,100,50,0,0,100,25,25,25,0,0,0,50,50,67,100,100,0,0,0,50,100,100,0,75,75,75,100,100,3,2,1,2,2,1,1,0,0,60,40,20,100,100,50,33,0,0,33,50,25,22,17,0,25,50,100,25,33,0,50,50,100,25,2,0,2,40,0,67,3,0,3,60,0,100,2,2,0,40,100,0,0,0,0,60,50,67,40,50,33,2.50,2.00,3.00,2.5,2,3.00,100,75,50,50,50,25,25,25,1.03,1.32,0.75,2.07,2.23,1.91,83,0,1,1,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,17,0,25,50,50,50,25
Tajikistan National Team,Tajikistan,2023,Tajikistan,4,0,4,0,2,0,2,1,0,1,1,0,1,1.75,0,1.75,0,0,0,38,5,2,3,7,0,7,0,5,0,2,0,3,72,0,72,180,0,180,3,0,3,1,0,1,1,0,1,2,0,2,15,0,15,0,0,0,48,0,48,32,0,32,18,0,18,14,0,14,0,0,0,2,0,2,1,0,1,1,0,1,2,0,2,1,0,1,1,0,1,1.75,0,1.75,1.75,0,1.75,1.25,0,1.25,0.5,0,0.5,0.75,0,0.75,0.5,0,0.5,0.25,0,0.25,3,3,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,1,3,4,4,4,0,0,0,0,0,0,1,1,3,4,4,4,75,75,25,0,0,0,0,0,0,0,0,0,75,75,25,0,0,0,25,25,75,100,100,100,0,0,0,0,0,0,25,25,75,100,100,100,3,0,0,0,0,0,3,0,0,75,0,0,0,0,0,75,0,0,50,0,50,0,75,0,75,25,0,25,25,0,25,50,0,50,3,0,3,75,0,75,2,0,2,50,0,50,0,0,0,0,0,0,50,0,50,25,0,25,25,0,25,5.00,0.00,5.00,0,0,0.00,67,33,33,0,0,0,0,0,0.97,0.00,1.22,1.39,0.00,1.64,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,25,0,25,25,0,25,0
United Arab Emirates National Team,UAE,2023,UAE,6,5,1,0,5,4,1,1,1,0,0,0,0,2.67,2.6,3,0,0,0,6,10,2,8,12,7,5,6,4,1,1,5,3,54,75,23,273,450,90,4,4,0,2,1,1,1,1,0,5,4,1,21,20,1,11,10,1,52,52,50,63,56,7,33,27,6,30,29,1,14,14,0,5,2,3,1,1,0,4,1,3,2,1,1,4,4,0,0,0,0,1.67,1.4,3,2,1.4,5,1.67,1.2,4,0.33,0.2,1,1,0.6,3,0.83,0.4,3,0.17,0.2,0,5,3,2,1,1,0,4,2,1,0,0,0,1,1,1,1,1,0,1,3,4,5,5,6,1,3,4,5,5,5,0,0,0,0,0,1,83,50,33,17,17,0,80,40,20,0,0,0,100,100,100,100,100,0,17,50,67,83,83,100,20,60,80,100,100,100,0,0,0,0,0,100,3,2,1,2,1,0,1,1,1,50,33,17,40,20,0,100,100,100,83,80,100,6,67,80,0,33,20,100,17,20,0,83,80,100,5,4,1,83,80,100,3,3,0,50,60,0,1,1,0,17,20,0,33,20,100,67,80,0,0,0,0,3.50,4.00,1.00,2.2,2.5,1.00,67,67,33,17,17,17,17,17,1.51,1.60,1.08,1.24,1.22,1.35,33,0,1,3,1,0,2,0,1,2,0,0,0,1,0,0,1,0,0,17,20,0,0,0,0,17
Kuwait National Team,Kuwait,2023,Kuwait,7,3,4,0,5,3,2,0,0,0,2,0,2,2.14,3,1.5,0,0,0,7,13,7,6,20,8,12,7,6,1,6,6,0,48,39,60,90,273,60,2,2,0,4,1,3,1,0,1,4,3,1,14,7,7,2,0,2,50,50,50,34,13,21,20,11,9,14,2,12,0,0,0,5,2,3,2,0,2,3,2,1,4,2,2,1,1,0,1,0,1,2.17,2.33,2,2.86,2.67,3,1.86,2.33,1.5,1,0.33,1.5,1.17,0.67,1.67,0.83,0.67,1,0.33,0,0.67,7,6,5,2,0,0,3,3,2,0,0,0,4,3,3,2,0,0,0,1,2,5,7,7,0,0,1,3,3,3,0,1,1,2,4,4,100,86,71,29,0,0,100,100,67,0,0,0,100,75,75,50,0,0,0,14,29,71,100,100,0,0,33,100,100,100,0,25,25,50,100,100,5,1,1,2,0,0,3,1,1,83,17,17,67,0,0,100,33,33,71,100,50,46,29,67,0,57,33,75,14,0,25,57,100,25,4,3,1,67,100,33,2,1,1,33,33,33,1,0,1,17,0,33,67,67,67,17,33,0,17,0,33,3.50,3.50,3.50,2,0,2.00,75,25,0,0,0,0,0,0,1.30,1.19,1.42,1.21,1.07,1.36,100,2,1,0,0,2,3,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,29,0,50,0
Singapore National Team,Singapore,2023,Singapore,6,4,2,0,2,1,1,3,2,1,1,1,0,1.5,1.25,2,0,0,0,23,8,7,1,15,12,3,6,2,6,1,0,1,68,60,90,77,60,180,1,0,1,4,3,1,1,1,0,3,2,1,14,13,1,0,0,0,59,60,58,54,46,8,31,26,5,23,20,3,0,0,0,5,4,1,5,4,1,0,0,0,1,1,0,3,2,1,1,1,0,1.2,1.25,1,2.5,3,1.5,1.33,1.5,1,1.17,1.5,0.5,2,2,2,1,1,1,1,1,1,6,5,2,2,0,0,4,4,2,2,0,0,2,1,0,0,0,0,0,1,4,4,6,6,0,0,2,2,4,4,0,1,2,2,2,2,100,83,33,33,0,0,100,100,50,50,0,0,100,50,0,0,0,0,0,17,67,67,100,100,0,0,50,50,100,100,0,50,100,100,100,100,5,3,1,4,2,1,1,1,0,100,60,20,100,50,25,100,100,0,33,25,50,-8,17,0,50,67,75,50,17,25,0,50,50,50,1,1,0,20,25,0,1,1,0,20,25,0,3,2,1,60,50,100,20,25,0,60,50,100,20,25,0,2.80,3.25,1.00,0,0,0.00,60,40,20,20,0,0,0,0,1.23,1.56,0.57,1.55,1.66,1.32,67,0,1,1,1,2,0,1,0,1,1,0,1,0,3,0,0,0,2,50,50,50,17,25,0,0
